,name,classname,x1,y1,x2,y2,image
12,27-with-mask.jpg,face_with_mask,70,98,266,405,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 251 254]
  [254 245 248]
  [215 204 208]
  ...
  [252 254 249]
  [254 255 250]
  [254 255 250]]

 [[255 249 252]
  [252 243 246]
  [212 201 205]
  ...
  [252 254 249]
  [254 255 251]
  [253 255 249]]

 [[255 252 253]
  [255 247 248]
  [212 202 203]
  ...
  [253 254 249]
  [252 253 248]
  [253 254 249]]]"
13,27-with-mask.jpg,face_with_mask,173,245,319,432,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 251 254]
  [254 245 248]
  [215 204 208]
  ...
  [252 254 249]
  [254 255 250]
  [254 255 250]]

 [[255 249 252]
  [252 243 246]
  [212 201 205]
  ...
  [252 254 249]
  [254 255 251]
  [253 255 249]]

 [[255 252 253]
  [255 247 248]
  [212 202 203]
  ...
  [253 254 249]
  [252 253 248]
  [253 254 249]]]"
14,327-with-mask.jpg,face_with_mask,244,171,632,698,"[[[221 218 211]
  [221 218 211]
  [221 218 211]
  ...
  [221 218 213]
  [220 217 212]
  [216 213 208]]

 [[221 218 211]
  [221 218 211]
  [221 218 211]
  ...
  [218 215 210]
  [217 214 209]
  [217 214 209]]

 [[221 218 211]
  [221 218 211]
  [221 218 211]
  ...
  [203 200 195]
  [201 198 193]
  [207 204 199]]

 ...

 [[221 218 211]
  [221 218 211]
  [221 218 211]
  ...
  [111 126 149]
  [119 131 155]
  [117 132 155]]

 [[221 218 211]
  [221 218 211]
  [221 218 211]
  ...
  [151 168 186]
  [155 171 187]
  [153 170 186]]

 [[221 218 211]
  [221 218 211]
  [221 218 211]
  ...
  [200 217 233]
  [199 217 231]
  [195 213 227]]]"
15,277-with-mask.jpg,face_with_mask,74,85,268,375,"[[[251 253 252]
  [254 255 255]
  [251 251 251]
  ...
  [112 104  93]
  [141 133 120]
  [210 202 189]]

 [[247 249 248]
  [254 255 255]
  [253 253 253]
  ...
  [130 122 111]
  [169 161 148]
  [255 252 239]]

 [[248 250 249]
  [254 255 255]
  [253 253 253]
  ...
  [143 137 125]
  [145 139 125]
  [232 226 212]]

 ...

 [[254 255 253]
  [250 252 249]
  [254 255 251]
  ...
  [ 67  69  92]
  [ 65  67  92]
  [ 63  65  90]]

 [[253 255 254]
  [254 255 253]
  [254 255 251]
  ...
  [ 75  76  97]
  [ 73  73  97]
  [ 71  71  95]]

 [[253 255 254]
  [253 255 252]
  [254 255 253]
  ...
  [234 235 255]
  [232 232 255]
  [231 231 255]]]"
16,277-with-mask.jpg,face_with_mask,176,221,319,427,"[[[251 253 252]
  [254 255 255]
  [251 251 251]
  ...
  [112 104  93]
  [141 133 120]
  [210 202 189]]

 [[247 249 248]
  [254 255 255]
  [253 253 253]
  ...
  [130 122 111]
  [169 161 148]
  [255 252 239]]

 [[248 250 249]
  [254 255 255]
  [253 253 253]
  ...
  [143 137 125]
  [145 139 125]
  [232 226 212]]

 ...

 [[254 255 253]
  [250 252 249]
  [254 255 251]
  ...
  [ 67  69  92]
  [ 65  67  92]
  [ 63  65  90]]

 [[253 255 254]
  [254 255 253]
  [254 255 251]
  ...
  [ 75  76  97]
  [ 73  73  97]
  [ 71  71  95]]

 [[253 255 254]
  [253 255 252]
  [254 255 253]
  ...
  [234 235 255]
  [232 232 255]
  [231 231 255]]]"
17,30-with-mask.jpg,face_with_mask,51,72,124,169,"[[[103  85  71]
  [103  85  71]
  [103  85  71]
  ...
  [191 174 156]
  [192 175 157]
  [193 176 158]]

 [[101  83  69]
  [101  83  69]
  [102  84  70]
  ...
  [190 173 155]
  [192 175 157]
  [193 176 158]]

 [[103  85  71]
  [103  85  71]
  [103  85  71]
  ...
  [192 175 159]
  [193 176 160]
  [194 177 161]]

 ...

 [[ 35  33  44]
  [ 34  32  43]
  [ 33  31  42]
  ...
  [ 83  88 108]
  [ 82  87 107]
  [ 81  86 106]]

 [[ 34  32  43]
  [ 33  31  42]
  [ 32  30  41]
  ...
  [ 81  86 106]
  [ 80  85 105]
  [ 79  84 104]]

 [[ 32  30  41]
  [ 32  30  41]
  [ 31  29  40]
  ...
  [ 79  84 106]
  [ 77  82 104]
  [ 76  81 103]]]"
18,augmented_image_3.jpg,face_with_mask,71,55,166,166,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]"
19,309-with-mask.jpg,face_with_mask,76,92,274,396,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [249 251 248]
  [254 255 253]
  [249 251 248]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [247 249 246]
  [254 255 253]
  [247 249 246]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [253 255 254]
  [254 255 255]
  [251 253 252]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 253]
  ...
  [ 59  56  75]
  [ 53  50  71]
  [ 48  45  66]]

 [[255 255 255]
  [255 255 255]
  [255 255 253]
  ...
  [ 55  52  71]
  [ 44  41  62]
  [ 37  33  56]]

 [[255 255 255]
  [255 255 255]
  [255 255 253]
  ...
  [ 54  51  70]
  [ 45  41  64]
  [ 38  34  57]]]"
20,309-with-mask.jpg,face_with_mask,178,239,319,427,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [249 251 248]
  [254 255 253]
  [249 251 248]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [247 249 246]
  [254 255 253]
  [247 249 246]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [253 255 254]
  [254 255 255]
  [251 253 252]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 253]
  ...
  [ 59  56  75]
  [ 53  50  71]
  [ 48  45  66]]

 [[255 255 255]
  [255 255 255]
  [255 255 253]
  ...
  [ 55  52  71]
  [ 44  41  62]
  [ 37  33  56]]

 [[255 255 255]
  [255 255 255]
  [255 255 253]
  ...
  [ 54  51  70]
  [ 45  41  64]
  [ 38  34  57]]]"
21,259-with-mask.jpg,face_with_mask,77,91,265,396,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 251 255]
  [255 250 254]
  [248 252 251]
  ...
  [212 212 212]
  [252 252 252]
  [252 252 252]]

 [[255 251 255]
  [253 251 254]
  [248 252 251]
  ...
  [212 212 212]
  [252 252 252]
  [252 252 252]]

 [[255 254 255]
  [255 255 255]
  [254 255 255]
  ...
  [214 214 214]
  [254 254 254]
  [252 252 252]]]"
22,259-with-mask.jpg,face_with_mask,181,239,326,432,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 251 255]
  [255 250 254]
  [248 252 251]
  ...
  [212 212 212]
  [252 252 252]
  [252 252 252]]

 [[255 251 255]
  [253 251 254]
  [248 252 251]
  ...
  [212 212 212]
  [252 252 252]
  [252 252 252]]

 [[255 254 255]
  [255 255 255]
  [254 255 255]
  ...
  [214 214 214]
  [254 254 254]
  [252 252 252]]]"
23,420-with-mask.jpg,face_with_mask,56,35,151,169,"[[[59 60 55]
  [59 60 55]
  [59 60 55]
  ...
  [50 50 50]
  [50 50 50]
  [50 50 50]]

 [[59 60 55]
  [59 60 55]
  [59 60 55]
  ...
  [50 50 50]
  [50 50 50]
  [50 50 50]]

 [[59 60 55]
  [59 60 55]
  [59 60 55]
  ...
  [50 50 50]
  [50 50 50]
  [50 50 50]]

 ...

 [[69 70 65]
  [69 70 65]
  [69 70 65]
  ...
  [62 62 54]
  [47 47 39]
  [43 43 35]]

 [[69 70 65]
  [69 70 65]
  [69 70 65]
  ...
  [54 54 46]
  [48 48 40]
  [53 53 45]]

 [[69 70 65]
  [69 70 65]
  [69 70 65]
  ...
  [47 47 39]
  [49 49 41]
  [62 62 54]]]"
24,augmented_image_191.jpg,face_with_mask,80,110,166,248,"[[[216 174 132]
  [217 175 133]
  [218 175 133]
  ...
  [224 197 186]
  [223 196 185]
  [223 196 185]]

 [[215 173 131]
  [217 174 132]
  [217 174 132]
  ...
  [224 197 186]
  [223 196 185]
  [223 196 185]]

 [[216 173 131]
  [216 173 131]
  [218 173 134]
  ...
  [224 197 186]
  [223 196 185]
  [223 196 185]]

 ...

 [[155  65  56]
  [155  65  56]
  [155  65  56]
  ...
  [141  68  77]
  [144  67  77]
  [145  65  76]]

 [[155  65  56]
  [155  65  56]
  [155  65  56]
  ...
  [142  71  79]
  [144  68  78]
  [147  67  78]]

 [[156  66  57]
  [157  67  58]
  [157  67  58]
  ...
  [140  70  78]
  [143  67  77]
  [145  65  76]]]"
25,augmented_image_191.jpg,face_with_mask,28,32,143,199,"[[[216 174 132]
  [217 175 133]
  [218 175 133]
  ...
  [224 197 186]
  [223 196 185]
  [223 196 185]]

 [[215 173 131]
  [217 174 132]
  [217 174 132]
  ...
  [224 197 186]
  [223 196 185]
  [223 196 185]]

 [[216 173 131]
  [216 173 131]
  [218 173 134]
  ...
  [224 197 186]
  [223 196 185]
  [223 196 185]]

 ...

 [[155  65  56]
  [155  65  56]
  [155  65  56]
  ...
  [141  68  77]
  [144  67  77]
  [145  65  76]]

 [[155  65  56]
  [155  65  56]
  [155  65  56]
  ...
  [142  71  79]
  [144  68  78]
  [147  67  78]]

 [[156  66  57]
  [157  67  58]
  [157  67  58]
  ...
  [140  70  78]
  [143  67  77]
  [145  65  76]]]"
26,augmented_image_191.jpg,face_with_mask,359,525,166,248,"[[[216 174 132]
  [217 175 133]
  [218 175 133]
  ...
  [224 197 186]
  [223 196 185]
  [223 196 185]]

 [[215 173 131]
  [217 174 132]
  [217 174 132]
  ...
  [224 197 186]
  [223 196 185]
  [223 196 185]]

 [[216 173 131]
  [216 173 131]
  [218 173 134]
  ...
  [224 197 186]
  [223 196 185]
  [223 196 185]]

 ...

 [[155  65  56]
  [155  65  56]
  [155  65  56]
  ...
  [141  68  77]
  [144  67  77]
  [145  65  76]]

 [[155  65  56]
  [155  65  56]
  [155  65  56]
  ...
  [142  71  79]
  [144  68  78]
  [147  67  78]]

 [[156  66  57]
  [157  67  58]
  [157  67  58]
  ...
  [140  70  78]
  [143  67  77]
  [145  65  76]]]"
27,155-with-mask.jpg,face_with_mask,45,35,115,124,"[[[211 211 211]
  [211 211 211]
  [211 211 211]
  ...
  [181 181 181]
  [181 181 181]
  [180 180 180]]

 [[211 211 211]
  [211 211 211]
  [211 211 211]
  ...
  [181 181 181]
  [181 181 181]
  [181 181 181]]

 [[211 211 211]
  [211 211 211]
  [211 211 211]
  ...
  [182 182 182]
  [181 181 181]
  [181 181 181]]

 ...

 [[142 141 139]
  [142 141 139]
  [141 140 138]
  ...
  [  7  33  92]
  [  6  32  89]
  [ 23  49 106]]

 [[142 141 139]
  [142 141 139]
  [141 140 138]
  ...
  [ 14  40  99]
  [ 23  49 106]
  [ 48  74 131]]

 [[142 141 139]
  [142 141 139]
  [141 140 138]
  ...
  [ 25  51 110]
  [ 43  69 126]
  [ 74 100 157]]]"
28,augmented_image_185.jpg,face_with_mask,71,80,263,373,"[[[251 251 251]
  [244 244 244]
  [255 255 255]
  ...
  [238 242 243]
  [251 255 255]
  [252 255 255]]

 [[240 240 240]
  [244 244 244]
  [255 255 255]
  ...
  [235 239 240]
  [244 248 249]
  [242 246 247]]

 [[234 234 234]
  [246 246 246]
  [255 255 255]
  ...
  [239 240 242]
  [253 254 255]
  [252 253 255]]

 ...

 [[254 247 254]
  [249 242 249]
  [226 221 225]
  ...
  [254 244 252]
  [249 239 247]
  [255 246 254]]

 [[252 255 255]
  [233 234 238]
  [244 242 245]
  ...
  [233 223 232]
  [246 239 246]
  [241 236 240]]

 [[226 249 243]
  [244 255 255]
  [238 237 242]
  ...
  [255 249 255]
  [251 252 254]
  [245 251 247]]]"
29,augmented_image_185.jpg,face_with_mask,174,221,319,432,"[[[251 251 251]
  [244 244 244]
  [255 255 255]
  ...
  [238 242 243]
  [251 255 255]
  [252 255 255]]

 [[240 240 240]
  [244 244 244]
  [255 255 255]
  ...
  [235 239 240]
  [244 248 249]
  [242 246 247]]

 [[234 234 234]
  [246 246 246]
  [255 255 255]
  ...
  [239 240 242]
  [253 254 255]
  [252 253 255]]

 ...

 [[254 247 254]
  [249 242 249]
  [226 221 225]
  ...
  [254 244 252]
  [249 239 247]
  [255 246 254]]

 [[252 255 255]
  [233 234 238]
  [244 242 245]
  ...
  [233 223 232]
  [246 239 246]
  [241 236 240]]

 [[226 249 243]
  [244 255 255]
  [238 237 242]
  ...
  [255 249 255]
  [251 252 254]
  [245 251 247]]]"
30,89-with-mask.jpg,face_with_mask,129,228,447,614,"[[[ 49  17  28]
  [ 58  22  34]
  [ 72  29  46]
  ...
  [138  22  43]
  [138  22  45]
  [138  22  45]]

 [[ 50  17  28]
  [ 59  23  35]
  [ 74  30  47]
  ...
  [139  23  44]
  [139  23  46]
  [139  23  46]]

 [[ 52  16  28]
  [ 62  21  35]
  [ 77  30  48]
  ...
  [139  23  42]
  [139  23  44]
  [139  23  44]]

 ...

 [[ 67  52  49]
  [ 65  50  47]
  [ 61  47  44]
  ...
  [128  21  39]
  [128  21  39]
  [128  21  39]]

 [[ 65  50  47]
  [ 63  48  45]
  [ 59  45  44]
  ...
  [128  21  39]
  [127  22  39]
  [127  22  39]]

 [[ 61  46  43]
  [ 59  44  41]
  [ 55  41  40]
  ...
  [127  22  39]
  [127  22  39]
  [127  22  39]]]"
31,89-with-mask.jpg,face_with_mask,296,466,530,799,"[[[ 49  17  28]
  [ 58  22  34]
  [ 72  29  46]
  ...
  [138  22  43]
  [138  22  45]
  [138  22  45]]

 [[ 50  17  28]
  [ 59  23  35]
  [ 74  30  47]
  ...
  [139  23  44]
  [139  23  46]
  [139  23  46]]

 [[ 52  16  28]
  [ 62  21  35]
  [ 77  30  48]
  ...
  [139  23  42]
  [139  23  44]
  [139  23  44]]

 ...

 [[ 67  52  49]
  [ 65  50  47]
  [ 61  47  44]
  ...
  [128  21  39]
  [128  21  39]
  [128  21  39]]

 [[ 65  50  47]
  [ 63  48  45]
  [ 59  45  44]
  ...
  [128  21  39]
  [127  22  39]
  [127  22  39]]

 [[ 61  46  43]
  [ 59  44  41]
  [ 55  41  40]
  ...
  [127  22  39]
  [127  22  39]
  [127  22  39]]]"
32,273-with-mask.jpg,face_with_mask,45,68,167,247,"[[[186 166 141]
  [192 172 147]
  [201 183 159]
  ...
  [255  73 110]
  [250  66 100]
  [231  47  81]]

 [[145 125 100]
  [155 135 110]
  [171 153 129]
  ...
  [255  73 109]
  [247  63  97]
  [228  44  78]]

 [[103  83  59]
  [111  91  67]
  [126 108  84]
  ...
  [253  72 107]
  [241  60  93]
  [223  42  75]]

 ...

 [[255 245 223]
  [251 236 215]
  [246 229 209]
  ...
  [143  38  52]
  [147  39  54]
  [148  40  55]]

 [[255 242 221]
  [249 234 213]
  [243 227 204]
  ...
  [147  39  54]
  [153  41  55]
  [154  42  56]]

 [[255 241 220]
  [247 232 211]
  [242 224 202]
  ...
  [153  42  58]
  [159  44  59]
  [161  46  61]]]"
33,273-with-mask.jpg,face_with_mask,106,177,189,317,"[[[186 166 141]
  [192 172 147]
  [201 183 159]
  ...
  [255  73 110]
  [250  66 100]
  [231  47  81]]

 [[145 125 100]
  [155 135 110]
  [171 153 129]
  ...
  [255  73 109]
  [247  63  97]
  [228  44  78]]

 [[103  83  59]
  [111  91  67]
  [126 108  84]
  ...
  [253  72 107]
  [241  60  93]
  [223  42  75]]

 ...

 [[255 245 223]
  [251 236 215]
  [246 229 209]
  ...
  [143  38  52]
  [147  39  54]
  [148  40  55]]

 [[255 242 221]
  [249 234 213]
  [243 227 204]
  ...
  [147  39  54]
  [153  41  55]
  [154  42  56]]

 [[255 241 220]
  [247 232 211]
  [242 224 202]
  ...
  [153  42  58]
  [159  44  59]
  [161  46  61]]]"
